Date;Energía final MWh;Mercado diario €/MWh;Mercado intradiario €/MWh;Restricciones €/MWh;Procesos OS €/MWh;Garantía potencia Pagos capacidad €/MWh;Total €/MWh;Coste s.interrrumpibilidad;Day;Precio cierre Brent;Precio apertura Brent;Precio Máximo Brent;Precio mínimo Brent;Tmax;Tmin;Tmed;Vmax;TPrec
2013-10-12;638417.6;55.8;-0.35;3.77;2.27;4.0;65.49;0.0;Sábado;111.28;111.65;111.85;110.51;21.118359;9.065408;15.256112;15.983816;0.0035590804
2013-10-13;592917.1;51.68;-0.84;4.09;2.16;4.02;61.1;0.0;Domingo;111.28;111.65;111.85;110.51;21.433685;9.417604;15.59614;13.591279;0.42350864
2013-10-14;692052.94;65.19;-0.62;2.42;4.03;5.34;76.36;0.0;Lunes;111.04;110.87;111.41;109.87;22.579367;10.821693;16.792665;13.096987;0.11637833
2013-10-15;725261.44;52.19;-0.07;3.04;1.77;5.08;62.01;0.0;Martes;109.96;111.08;111.27;109.53;23.163837;13.055243;18.275354;16.900734;2.3028927
2013-10-16;741865.4;55.94;-0.67;4.2;6.15;5.02;70.63;0.0;Miércoles;110.86;109.45;111.23;109.45;25.73983;13.538035;19.671951;16.171642;0.5111267
2013-10-17;713371.25;61.79;-0.21;3.21;2.53;5.21;72.53;0.0;Jueves;109.11;110.57;110.66;108.71;25.136587;12.960217;19.225658;12.900608;0.011423599
2013-10-18;709001.2;49.19;-0.11;3.46;1.48;5.2;59.23;0.0;Viernes;109.94;109.13;110.24;108.95;25.298788;13.148469;19.286787;17.10926;1.277561
2013-10-19;643737.44;40.28;-0.28;3.81;2.25;4.08;50.14;0.0;Sábado;109.94;109.13;110.24;108.95;23.24938;14.451773;18.86078;17.220331;1.6092314
2013-10-20;586163.8;45.19;-0.52;3.55;2.46;4.14;54.82;0.0;Domingo;109.94;109.13;110.24;108.95;22.936264;13.379317;18.329008;15.3828125;0.3793791
2013-10-21;694591.75;46.03;-0.26;3.65;2.61;5.41;57.44;0.0;Lunes;109.64;109.96;110.19;109.21;23.01164;12.151932;17.666868;17.315828;2.9381118
2013-10-22;720001.94;35.43;0.0;5.73;3.7;5.19;50.04;0.0;Martes;109.97;109.76;110.94;109.57;20.59973;13.490916;17.18152;21.570143;6.698
2013-10-23;696131.9;47.88;-0.14;5.09;3.17;5.32;61.31;0.0;Miércoles;107.8;109.99;110.06;107.35;22.093315;13.733719;17.981657;17.836489;1.496626
2013-10-24;694508.8;47.26;-0.17;4.79;1.92;5.32;59.13;0.0;Jueves;106.99;107.65;108.26;106.9;22.044474;13.2163105;17.761173;20.482967;5.5251083
2013-10-25;682834.6;50.07;-0.33;4.36;2.49;5.28;61.87;0.0;Viernes;106.93;107.09;107.39;106.27;21.850498;14.284248;18.158289;17.594296;5.7951326
2013-10-26;613949.6;52.36;-0.46;4.6;2.38;4.19;63.08;0.0;Sábado;106.93;107.09;107.39;106.27;21.986994;13.242677;17.653051;15.259292;0.5658647
2013-10-27;600127.94;45.27;-0.79;5.45;2.18;4.06;56.16;0.0;Domingo;106.93;107.09;107.39;106.27;23.727926;11.743717;17.799425;16.3637;0.0
2013-10-28;685855.25;40.9;-0.23;5.88;4.19;5.35;56.09;0.0;Lunes;109.61;107.04;109.68;106.85;23.302513;10.812901;17.092648;19.74349;1.2841138
2013-10-29;684439.8;41.77;0.08;5.4;2.78;5.23;55.27;0.0;Martes;109.01;109.41;109.46;108.45;17.438068;9.336294;13.548026;19.025455;0.7111914
2013-10-30;691740.44;48.77;-0.18;5.24;2.31;5.17;61.31;0.0;Miércoles;109.86;108.76;110.16;108.59;17.19987;6.4520283;11.984161;14.987359;0.082286805
2013-10-31;670586.2;53.76;-0.11;4.14;3.75;5.2;66.75;0.0;Jueves;108.84;109.69;109.87;108.55;18.905302;5.221637;12.166625;12.2063265;0.019625107
2013-11-01;639724.7;45.23;-0.58;3.02;1.08;4.29;53.03;0.0;Viernes;105.91;109.05;109.41;105.78;19.633179;6.9742217;13.268396;14.451448;1.0194099
2013-11-02;623686.9;37.52;-0.14;3.04;2.59;4.25;47.26;0.0;Sábado;105.91;109.05;109.41;105.78;21.890938;9.392571;15.7898035;16.173056;3.092842
2013-11-03;594963.0;42.13;-0.15;3.3;1.67;4.39;51.33;0.0;Domingo;105.91;109.05;109.41;105.78;20.011364;9.40222;14.702675;16.77509;0.19017227
2013-11-04;712935.94;17.09;-0.1;4.94;1.63;5.52;29.08;0.0;Lunes;106.23;105.78;106.58;105.13;17.464027;9.989729;13.7683735;29.163067;4.75447
2013-11-05;730890.9;31.89;-0.24;3.14;2.8;5.3;42.88;0.0;Martes;105.33;106.25;106.53;105.19;21.705563;13.396844;17.61319;26.708302;1.2499398
2013-11-06;731576.5;50.51;-0.25;1.94;3.5;5.3;61.0;0.0;Miércoles;105.24;105.64;106.41;104.86;23.01299;11.597359;17.541922;16.236069;0.20294403
2013-11-07;717585.6;50.96;-0.24;1.71;2.11;5.42;59.96;0.0;Jueves;103.46;105.0;105.21;103.24;20.463;10.271033;15.389669;13.8403015;0.7622559
2013-11-08;701482.6;43.09;-0.3;2.92;1.94;5.41;53.05;0.0;Viernes;105.12;103.53;105.38;102.98;18.949392;9.341253;14.161097;19.400517;1.1238265
2013-11-09;649976.6;38.07;-0.05;2.85;1.53;4.22;46.63;0.0;Sábado;105.12;103.53;105.38;102.98;17.352955;7.591701;12.544089;19.19841;0.8071263
2013-11-10;640056.4;23.3;0.04;4.52;1.98;4.16;34.0;0.0;Domingo;105.12;103.53;105.38;102.98;18.770256;9.144401;13.825892;19.712328;0.6300391
2013-11-11;712484.06;41.53;-0.39;3.57;2.16;5.47;52.33;0.0;Lunes;106.4;105.17;106.56;105.15;20.208467;9.147662;14.7657175;20.29806;0.5214741
2013-11-12;704496.0;45.43;-0.27;3.77;2.44;5.43;56.81;0.0;Martes;105.81;106.4;107.38;105.51;20.217047;8.962578;14.730763;15.57252;0.2946055
2013-11-13;704124.3;38.47;-0.02;4.54;1.66;5.49;50.14;0.0;Miércoles;107.12;105.93;107.45;105.89;18.82222;9.410506;14.263693;16.313614;1.2010874
2013-11-14;724238.1;33.76;0.07;5.08;2.18;5.36;46.45;0.0;Jueves;108.54;107.17;108.96;107.15;17.629112;7.7540417;12.87311;19.397385;0.25473776
2013-11-15;732526.7;32.02;0.02;4.35;2.74;5.32;44.45;0.0;Viernes;108.5;108.38;108.65;107.69;13.607764;4.3287153;8.992922;25.014837;3.12701
2013-11-16;669343.8;43.0;0.07;2.95;2.75;4.4;53.17;0.0;Sábado;108.5;108.38;108.65;107.69;10.899447;2.446615;6.673626;19.740751;5.614139
2013-11-17;633350.25;49.01;-0.42;3.45;3.05;4.52;59.62;0.0;Domingo;108.5;108.38;108.65;107.69;11.142031;4.572525;7.9807906;16.481411;8.876054
2013-11-18;747784.06;45.86;-0.25;4.39;2.81;5.65;58.46;0.0;Lunes;108.47;108.5;108.73;107.53;12.11832;5.7745566;9.058649;21.308804;7.9275756
2013-11-19;770865.75;36.69;0.1;5.67;2.15;5.4;50.0;0.0;Martes;106.92;108.3;108.63;106.81;14.102465;5.898972;10.281027;23.38879;2.3126988
2013-11-20;778484.5;49.88;-0.02;4.66;4.24;5.4;64.16;0.0;Miércoles;108.06;107.2;108.38;106.51;11.043951;2.6987379;7.083122;19.537922;1.1103452
2013-11-22;771091.3;50.65;-0.13;4.72;3.95;5.44;64.63;0.0;Viernes;111.05;110.07;111.4;109.65;11.462619;3.40393;7.585077;20.460659;1.2581713
2013-11-23;700416.75;46.47;0.01;2.07;3.08;4.49;56.11;0.0;Sábado;111.05;110.07;111.4;109.65;11.462259;1.857541;6.721968;19.91191;0.94481444
2013-11-24;672762.94;36.91;-0.19;2.97;3.17;4.54;47.4;0.0;Domingo;111.05;110.07;111.4;109.65;11.941412;1.8184749;6.9339085;20.016832;0.6371358
2013-11-25;777333.6;43.4;-0.01;3.34;3.92;5.7;56.35;0.0;Lunes;111.0;109.0;111.66;108.05;13.006338;1.7382481;7.4059134;18.839266;0.1892945
2013-11-26;781409.75;47.31;0.06;4.36;1.94;5.65;59.32;0.0;Martes;110.88;111.08;111.49;110.41;11.460762;0.51946485;6.1130304;18.187788;0.013925839
2013-11-27;788918.8;50.11;-0.06;4.69;2.46;5.63;62.82;0.0;Miércoles;111.31;111.0;111.65;110.51;11.058716;0.83955944;5.987779;18.032732;0.47545886
2013-11-28;788879.06;57.12;0.05;4.07;5.38;5.68;72.3;0.0;Jueves;110.86;111.4;111.55;110.61;10.562816;0.5565705;5.667523;17.020866;0.37006116
2013-11-29;784303.3;57.47;0.27;3.72;2.95;5.55;69.96;0.0;Viernes;109.69;111.04;111.5;109.62;11.3671;-0.57172346;5.4423957;14.238018;0.0
2013-11-30;731598.06;53.49;0.15;2.43;1.84;4.55;62.46;0.0;Sábado;109.69;111.04;111.5;109.62;10.711385;0.4362985;5.6777515;22.897621;0.8160134
2013-12-01;715893.5;51.14;0.03;2.43;1.64;4.73;59.98;0.0;Domingo;109.69;111.04;111.5;109.62;11.9506035;1.3615137;6.6165056;21.163929;0.18100353
2013-12-02;796357.44;72.85;0.02;3.76;2.42;7.39;86.44;0.0;Lunes;111.45;109.6;112.34;109.28;11.473639;0.13763145;5.8132944;13.899399;0.0
2013-12-03;801085.1;83.39;0.03;1.9;3.17;7.33;95.82;0.0;Martes;112.62;111.53;112.93;111.04;14.391989;1.9517041;8.338275;12.994476;0.0
2013-12-04;792651.4;88.54;0.19;1.78;3.43;7.36;101.29;0.0;Miércoles;111.88;112.91;113.02;111.46;15.698458;2.687952;9.125104;11.607128;0.0069334554
2013-12-05;814330.7;81.61;-0.06;1.35;2.05;7.02;91.97;0.0;Jueves;110.98;111.65;112.23;110.76;14.905301;2.5790176;8.535166;13.370561;0.0059493845
2013-12-06;737741.2;73.03;-0.21;1.75;1.89;4.66;81.12;0.0;Viernes;111.61;111.07;112.06;110.94;14.373164;1.3314515;7.764808;13.8087015;0.0
2013-12-07;699273.5;87.96;0.01;1.76;1.98;4.68;96.39;0.0;Sábado;111.61;111.07;112.06;110.94;14.338974;0.62992007;7.6269493;10.550525;0.0
2013-12-08;680529.44;93.82;-0.14;2.35;1.65;4.91;102.59;0.0;Domingo;111.61;111.07;112.06;110.94;13.441686;-0.17476045;6.7357435;9.346221;0.0
2013-12-09;746927.25;87.41;0.07;2.44;1.91;7.29;99.13;0.0;Lunes;109.39;111.69;111.79;109.0;13.083194;0.737341;6.864002;12.33544;0.001961724
2013-12-10;802774.75;88.19;-0.14;1.99;1.47;7.38;98.9;0.0;Martes;109.38;109.31;110.45;108.55;13.575067;1.6082779;7.743196;14.420253;0.0
2013-12-11;821117.5;71.93;0.18;2.31;1.6;7.2;83.21;0.0;Miércoles;109.7;109.45;109.89;108.62;13.566131;3.6086397;8.560266;16.482563;0.0
2013-12-12;811218.8;89.88;0.21;0.6;1.73;7.22;99.64;0.0;Jueves;108.67;109.52;109.98;108.44;13.90312;2.8079784;8.471082;11.873514;0.005107049
2013-12-13;789565.75;91.78;0.06;0.59;1.66;7.14;101.23;0.0;Viernes;108.83;108.53;109.0;108.02;12.383973;3.3609822;7.7838116;12.386832;1.305683
2013-12-14;737885.44;81.8;-0.1;1.08;1.54;4.55;88.87;0.0;Sábado;108.83;108.53;109.0;108.02;14.578418;3.4722486;9.154813;14.98478;0.05127981
2013-12-15;715121.5;76.06;-0.34;2.76;1.21;4.58;84.27;0.0;Domingo;108.83;108.53;109.0;108.02;14.966604;2.9940336;9.081356;13.362835;0.0011851242
2013-12-16;802942.94;78.44;0.03;2.21;1.03;7.12;88.84;0.0;Lunes;110.47;109.15;110.8;109.0;14.148924;2.9900286;8.555759;14.93954;0.01591447
2013-12-17;805673.4;93.92;-0.01;0.55;1.57;7.18;103.21;0.0;Martes;108.44;109.2;109.41;108.2;12.565139;5.280515;8.967102;12.135632;0.5940517
2013-12-18;798895.1;92.67;-0.2;1.25;1.31;7.17;102.2;0.0;Miércoles;109.63;108.33;109.73;107.8;13.471065;5.0787587;9.305667;15.641168;1.7276056
2013-12-19;794273.5;74.99;-0.1;1.49;1.68;7.17;85.24;0.0;Jueves;110.29;109.25;110.53;109.14;12.16102;5.970993;9.157994;23.803267;10.365209
2013-12-20;777265.7;58.57;-0.12;2.53;2.56;6.73;70.27;0.0;Viernes;111.77;110.09;111.89;109.87;11.2344055;2.918568;6.9686875;22.945791;0.97587675
2013-12-21;701073.75;81.96;0.06;1.31;1.91;4.69;89.92;0.0;Sábado;111.77;110.09;111.89;109.87;11.861304;1.0437282;6.5391226;12.499314;0.03935715
2013-12-22;682684.7;73.05;0.13;2.21;1.43;4.78;81.6;0.0;Domingo;111.77;110.09;111.89;109.87;13.522407;2.093518;7.9177523;11.385903;0.23327962
2013-12-23;681738.94;61.87;-1.2;3.23;2.37;7.11;73.37;0.0;Lunes;111.56;111.55;111.93;111.27;13.626872;2.761944;8.157387;16.81396;0.18836929
2013-12-24;627047.2;9.63;-0.13;6.27;8.01;6.59;30.36;0.0;Martes;111.9;111.61;112.06;111.42;13.290675;5.0773306;9.102342;31.63847;9.897746
2013-12-25;599240.3;6.07;-0.14;4.86;5.33;4.47;20.6;0.0;Miércoles;111.9;111.61;112.06;111.42;12.018241;6.0448694;9.012014;31.703146;14.28363
2013-12-26;659881.4;14.18;-0.36;7.17;4.37;6.71;32.07;0.0;Jueves;111.98;111.99;112.12;111.46;11.823502;4.841677;8.369287;28.862492;0.84988225
2013-12-27;663171.06;15.39;0.0;5.62;5.04;6.82;32.88;0.0;Viernes;112.18;111.95;112.8;111.5;14.957608;6.904288;10.797713;22.657831;1.960164
2013-12-28;672714.9;23.98;0.01;5.34;3.21;4.46;37.0;0.0;Sábado;112.18;111.95;112.8;111.5;13.223157;4.6821527;8.940209;26.276615;2.3629189
2013-12-29;634045.5;42.83;-0.13;5.28;2.88;4.81;55.66;0.0;Domingo;112.18;111.95;112.8;111.5;11.395132;1.9001399;6.6835737;16.701166;0.07010898
2013-12-30;634951.75;47.39;-0.57;5.5;4.2;7.33;63.85;0.0;Lunes;111.21;112.2;112.64;110.9;11.063922;0.76455134;5.869164;13.730376;0.4740895
2013-12-31;606765.0;25.26;-0.15;8.44;5.59;6.79;45.93;0.0;Martes;110.8;111.18;111.52;110.4;11.671676;2.7642076;7.2533875;16.326374;1.0446597
2014-01-01;605953.75;6.31;0.16;8.54;2.53;4.65;22.19;0.0;Miércoles;110.92;110.92;110.92;110.92;13.163391;5.7869773;9.42847;20.840797;2.1746206
2014-01-02;674255.44;27.85;0.09;6.16;2.98;7.11;44.19;0.0;Jueves;107.78;111.0;111.35;107.65;14.226558;8.897134;11.690138;20.350416;3.3271215
2014-01-03;691161.4;42.61;-0.21;4.46;2.04;6.98;55.87;0.0;Viernes;106.89;107.88;108.64;106.79;15.503624;9.830089;12.706292;20.740925;2.521798
2014-01-04;732844.75;5.41;-0.1;4.96;2.8;4.28;17.35;0.0;Sábado;106.89;107.88;108.64;106.79;14.61156;6.2523584;10.493541;37.00143;6.0481873
2014-01-05;693117.3;4.44;-0.07;6.02;2.45;4.56;17.41;0.0;Domingo;106.89;107.88;108.64;106.79;13.031944;4.6827917;8.859866;23.964495;0.8431772
2014-01-06;639931.5;14.57;-0.1;6.2;2.51;6.57;29.75;0.0;Lunes;106.73;106.8;107.96;106.58;14.727264;6.5033984;10.798776;18.459;1.533582
2014-01-07;739487.75;52.25;-0.41;4.5;1.64;7.15;65.14;0.0;Martes;107.35;107.03;107.72;106.88;15.682622;6.174466;11.061444;13.897641;0.4225398
2014-01-08;796734.3;43.31;-0.81;3.01;2.74;6.82;55.07;0.0;Miércoles;107.15;107.49;107.95;107.0;16.203915;5.4568243;10.878366;14.506593;0.8586783
2014-01-09;769075.2;51.69;-0.27;2.84;2.48;7.11;63.84;0.0;Jueves;106.39;107.35;108.2;106.12;15.12099;4.583139;9.956727;12.005393;0.25523922
2014-01-10;758703.25;58.97;-0.07;4.13;1.93;7.15;72.12;0.0;Viernes;107.25;106.44;107.58;106.03;13.535573;5.088534;9.249933;11.495248;0.0
2014-01-11;702205.56;51.34;-0.1;3.58;2.08;4.62;61.52;0.0;Sábado;107.25;106.44;107.58;106.03;13.502799;5.6438994;9.570857;10.582793;0.070735194
2014-01-12;695634.0;38.31;-0.29;3.33;0.88;4.65;46.88;0.0;Domingo;107.25;106.44;107.58;106.03;13.824104;5.132544;9.452117;14.838079;1.3047793
2014-01-13;776609.6;39.65;0.17;4.61;1.95;7.18;53.55;0.0;Lunes;106.75;107.25;107.64;106.36;11.35844;5.2670403;8.379343;19.632235;3.0024998
2014-01-14;800299.7;35.45;0.06;3.65;2.53;7.02;48.71;0.0;Martes;106.39;106.62;107.14;106.06;12.530286;5.0695887;8.825974;22.727531;1.9043677
2014-01-15;781427.4;51.08;-0.1;2.41;3.34;7.12;63.85;0.0;Miércoles;107.13;106.17;107.55;105.8;12.98765;6.130035;9.56897;18.270638;1.5011213
2014-01-16;788554.3;43.37;-0.02;3.08;2.55;7.07;56.04;0.0;Jueves;107.09;106.82;107.35;106.44;12.053833;5.824154;8.961449;19.815683;2.6975908
2014-01-17;782225.1;42.76;-0.25;3.88;1.97;7.02;55.37;0.0;Viernes;106.48;105.55;106.95;105.44;11.324683;3.6896446;7.6008024;22.084774;3.0637412
2014-01-18;710644.2;44.59;-0.17;2.53;2.41;4.62;53.98;0.0;Sábado;106.48;105.55;106.95;105.44;11.045382;4.4103312;7.7423534;20.583746;7.856378
2014-01-19;697025.0;34.06;0.01;3.74;1.94;4.69;44.43;0.0;Domingo;106.48;105.55;106.95;105.44;9.7262535;3.6805968;6.7299476;23.565437;5.307072
2014-01-20;781645.3;40.84;-0.3;4.31;2.02;7.23;54.11;0.0;Lunes;106.35;106.28;106.65;105.81;10.670673;3.1329153;7.0489607;22.352594;1.3782885
2014-01-21;806674.06;51.95;-0.31;2.43;2.29;7.12;63.49;0.0;Martes;106.73;106.35;108.0;106.28;11.4156;2.745022;7.1587834;18.244942;2.6623735
2014-01-22;805045.75;47.97;-0.21;2.71;2.28;7.1;59.84;0.0;Miércoles;108.27;106.9;108.33;106.78;11.557353;4.899749;8.203678;18.93271;5.6847014
2014-01-23;801470.75;45.6;-0.2;2.43;2.0;7.03;56.86;0.0;Jueves;107.58;108.14;108.28;107.37;12.615263;3.7736704;8.362999;18.310236;0.79650253
2014-01-24;804479.5;41.45;-0.42;3.06;1.59;6.92;52.59;0.0;Viernes;107.88;107.58;108.03;106.23;14.098939;4.2083683;9.167013;21.56851;1.3931822
2014-01-25;743642.6;21.57;0.09;3.06;2.32;4.34;31.38;0.0;Sábado;107.88;107.58;108.03;106.23;15.685435;8.060085;11.955562;21.916521;1.2077967
2014-01-26;716441.75;26.27;-0.61;3.38;0.9;4.38;34.33;0.0;Domingo;107.88;107.58;108.03;106.23;16.876867;6.3255105;11.60862;23.110441;0.786607
2014-01-27;797043.4;17.28;-0.3;4.36;1.79;6.93;30.07;0.0;Lunes;106.69;107.91;108.09;106.45;13.4550705;6.443795;9.923463;30.171946;2.0432124
2014-01-28;818366.44;5.34;0.08;3.43;1.88;6.97;17.69;0.0;Martes;107.41;106.86;107.79;106.76;10.7502365;3.8721359;7.3097396;30.71156;1.6731938
2014-01-29;798890.44;30.71;-0.17;4.51;5.09;7.05;47.2;0.0;Miércoles;107.85;107.36;108.05;106.93;10.655691;3.3673527;7.019909;23.534616;3.1190336
2014-01-30;799095.4;29.19;0.05;3.1;3.05;7.06;42.47;0.0;Jueves;107.95;107.85;108.4;107.65;10.715985;2.657908;6.743655;22.429667;2.3034852
2014-01-31;789497.3;40.79;-0.21;2.22;3.45;7.02;53.28;0.0;Viernes;106.4;107.75;107.94;106.3;12.622587;4.7571306;8.779799;19.034012;1.4348373
2014-02-01;746681.3;11.45;0.15;2.35;2.67;4.21;20.83;0.0;Sábado;106.4;107.75;107.94;106.3;12.416287;3.7448997;8.12532;25.958725;3.1533253
2014-02-02;698340.8;27.34;-0.06;3.32;2.89;4.37;37.87;0.0;Domingo;106.4;107.75;107.94;106.3;11.714274;1.2672808;6.466765;19.878794;0.23069602
2014-02-03;793290.94;28.37;-0.05;4.3;2.91;7.19;42.72;0.0;Lunes;106.04;106.4;106.72;105.4;10.162905;0.4065568;5.4143653;24.596819;2.3255641
2014-02-04;804306.44;25.72;-0.3;3.33;4.14;7.04;39.92;0.0;Martes;105.78;105.85;106.23;105.49;11.485651;2.2605755;7.0298;25.455614;3.806643
2014-02-05;823162.06;13.17;-0.07;3.69;3.35;6.77;26.91;0.0;Miércoles;106.25;106.09;106.44;105.58;13.863652;6.4621835;10.132895;30.126152;3.0907688
2014-02-06;802115.75;5.32;-0.03;4.41;2.74;6.8;19.25;0.0;Jueves;107.19;106.28;107.48;106.15;16.774141;6.030129;11.5148;30.984928;4.4698677
2014-02-07;812186.94;3.45;0.02;4.05;1.88;6.7;16.09;0.0;Viernes;109.57;107.32;109.74;106.88;12.855303;5.5596213;9.152315;27.427677;1.18623
2014-02-08;742820.56;1.21;-0.01;2.8;2.07;4.2;10.27;0.0;Sábado;109.57;107.32;109.74;106.88;13.70096;5.679037;9.697835;30.475346;4.2718606
2014-02-09;691885.8;0.55;-0.03;3.85;2.56;4.44;11.37;0.0;Domingo;109.57;107.32;109.74;106.88;11.309283;4.181752;7.756804;31.57637;10.033976
2014-02-10;790475.0;3.61;-0.08;4.12;2.13;7.06;16.85;0.0;Lunes;108.63;109.75;109.75;108.4;10.811937;4.5094323;7.6882014;36.69489;4.482816
2014-02-11;822136.3;21.45;-0.28;4.62;4.26;6.94;36.99;0.0;Martes;108.68;108.52;109.24;108.47;9.664589;2.5618367;6.12763;26.72314;4.1535954
2014-02-12;811747.75;21.23;-0.16;3.76;4.92;6.93;36.68;0.0;Miércoles;108.79;108.78;109.5;108.47;12.956632;3.4960375;8.168988;20.871756;0.99613446
2014-02-13;801467.25;7.34;-0.06;4.38;2.71;6.81;21.19;0.0;Jueves;108.73;108.68;108.84;108.09;17.477291;7.8591175;12.490856;25.607115;1.0704266
2014-02-14;772611.4;3.38;0.0;4.64;1.99;6.89;16.89;0.0;Viernes;109.08;108.58;109.25;107.85;18.31874;9.028516;13.66792;26.926678;2.1665328
2014-02-15;714182.0;20.13;-0.33;4.13;3.82;4.24;31.99;0.0;Sábado;109.08;108.58;109.25;107.85;14.840359;6.4771614;10.655479;20.120535;2.5045202
2014-02-16;678238.7;24.59;-0.04;4.19;2.53;4.4;35.67;0.0;Domingo;109.08;108.58;109.25;107.85;12.2801895;4.1450686;8.305767;15.199157;1.7058421
2014-02-17;773904.25;43.82;-0.64;2.84;2.94;7.11;56.08;0.0;Lunes;109.18;109.13;109.4;108.64;12.398551;2.9120479;7.5785527;15.207745;0.56165665
2014-02-18;788679.75;46.69;-0.93;2.6;3.67;6.96;59.0;0.0;Martes;110.46;109.07;110.7;108.84;12.592283;5.0603733;8.787622;17.256914;0.59699696
2014-02-19;794643.56;29.0;-0.32;5.87;3.08;6.8;44.43;0.0;Miércoles;110.47;110.55;110.82;110.02;14.912298;3.9169393;9.549756;16.343998;0.1646017
2014-02-20;785613.75;10.99;0.05;4.52;3.66;6.88;26.11;0.0;Jueves;110.3;110.39;110.49;109.58;15.310917;3.5474262;9.517632;20.103458;0.9160469
2014-02-21;782254.1;17.85;-0.13;4.13;3.21;6.83;31.89;0.0;Viernes;109.85;110.5;110.5;109.35;12.984993;4.457344;8.922344;22.57489;0.8006971
2014-02-22;715628.6;19.37;0.51;3.17;2.16;4.23;29.43;0.0;Sábado;109.85;110.5;110.5;109.35;13.874755;1.8123055;8.125821;17.20577;0.24154902
2014-02-23;682214.1;6.76;-0.06;4.07;1.26;4.3;16.33;0.0;Domingo;109.85;110.5;110.5;109.35;15.715119;2.3548949;9.15193;19.959265;0.011077025
2014-02-24;767045.7;37.56;-0.4;2.62;2.8;7.13;49.7;0.0;Lunes;110.64;109.65;110.77;109.5;13.004304;4.293937;8.719799;19.580935;1.8139635
2014-02-25;790445.7;18.91;-0.27;3.91;1.8;6.92;31.27;0.0;Martes;109.51;110.64;110.64;109.42;13.991023;4.1118135;9.163717;25.466955;1.5315448
2014-02-26;785340.6;25.27;-0.28;4.37;4.37;6.9;40.63;0.0;Miércoles;109.52;109.56;109.97;109.2;12.981565;3.5816443;8.320677;22.51427;1.0927444
2014-02-27;779716.25;29.88;-0.33;5.9;3.43;6.96;45.84;0.0;Jueves;108.96;109.41;109.45;108.65;13.263613;3.4162703;8.334698;19.019348;1.2668301
2014-02-28;779982.0;5.94;-0.07;4.27;0.97;6.74;17.85;0.0;Viernes;109.07;108.85;109.34;108.4;14.554628;5.4363985;10.049636;32.250183;1.9801471
2014-03-01;725052.25;2.35;0.01;3.7;1.88;4.13;12.07;0.0;Sábado;109.07;108.85;109.34;108.4;12.938354;6.229584;9.652614;26.338074;6.69664
2014-03-02;675617.56;0.84;-0.01;4.09;1.2;4.14;10.27;0.0;Domingo;109.07;108.85;109.34;108.4;16.032202;8.629693;12.384375;28.000692;1.4798476
2014-03-03;766918.1;1.42;-0.01;4.31;1.45;5.41;12.59;0.0;Lunes;111.2;109.44;112.39;109.26;13.3004465;6.6658;9.899362;34.76331;2.7061048
2014-03-04;776741.25;3.1;0.01;4.26;1.53;5.37;14.27;0.0;Martes;109.3;111.16;111.32;109.0;13.495942;5.33016;9.502531;30.511635;2.0332086
2014-03-05;768945.44;18.28;-0.04;10.16;2.42;5.32;36.13;0.0;Miércoles;107.76;109.17;109.36;107.55;16.962585;7.0142574;11.933304;23.220982;0.42812
2014-03-06;751423.44;47.42;-0.33;2.07;3.61;5.35;58.13;0.0;Jueves;108.1;107.66;108.54;107.37;18.77231;4.4410543;11.659996;15.663018;0.026659867
2014-03-07;738341.06;43.17;-0.31;2.43;2.98;5.31;53.58;0.0;Viernes;109.0;108.3;109.09;107.82;18.31427;4.6601925;11.478198;16.21473;0.0
2014-03-08;675648.44;15.39;0.09;4.06;1.76;4.07;25.36;0.0;Sábado;109.0;108.3;109.09;107.82;19.818497;4.268279;12.163112;16.984383;0.0026391752
2014-03-09;656207.06;9.67;-0.02;4.79;2.02;4.05;20.51;0.0;Domingo;109.0;108.3;109.09;107.82;18.635944;5.142151;12.135946;20.211693;0.0
2014-03-10;736009.4;33.87;-0.2;5.22;2.35;5.43;46.67;0.0;Lunes;108.08;108.73;108.85;107.75;18.81;4.187286;11.61198;18.237669;0.0
2014-03-11;747600.9;30.5;-0.16;5.32;2.08;5.32;43.07;0.0;Martes;108.55;107.88;108.7;107.83;17.964882;4.050251;11.060429;18.330921;0.0
2014-03-12;736599.25;39.14;-0.26;5.06;1.19;5.4;50.53;0.0;Miércoles;108.02;108.41;108.55;107.61;16.627542;5.164849;11.050904;19.018997;0.22768958
2014-03-13;733484.2;42.27;-0.65;5.26;1.4;5.41;53.69;0.0;Jueves;107.39;108.26;108.51;106.98;15.642968;4.511902;10.276251;17.030094;0.6899486
2014-03-14;714243.1;41.9;-0.05;4.48;1.87;5.49;53.69;0.0;Viernes;108.57;107.25;108.69;107.24;16.931696;4.123455;10.599038;13.368853;0.0
2014-03-15;684321.2;29.58;0.08;3.81;0.79;4.02;38.27;0.0;Sábado;108.57;107.25;108.69;107.24;19.179996;4.1183515;11.799429;16.421768;0.0
2014-03-16;641588.5;17.13;0.08;4.46;1.38;4.07;27.12;0.0;Domingo;108.57;107.25;108.69;107.24;21.855806;5.5175705;13.858979;15.630188;0.0
2014-03-17;697457.4;47.06;-0.42;3.85;3.65;5.53;59.68;0.0;Lunes;106.24;108.55;108.6;106.16;23.375284;6.0283213;14.732213;14.160709;0.0
